,StudentID,Preferences,Q0,Q1,Q2,Q3,Q4,Q5,Q6,Q7,Q8,Q9,Q10,Q11,Q12,Q13,Q14,Q15,Q16,Q17,Q18,Q19,Q20,Q21,Q22,Q23,Q24,Q25,Q26,Q27,V_Score,R_Score,A_Score,K_Score,Preferred_Style,Visual,Auditorial,Reading,Kinesthetic
326,327,"V, A",0.5,1.0,0.5,0.25,0.75,0.75,0.5,0.0,0.75,0.75,0.5,0.5,0.5,1.0,0.75,0.75,0.75,0.25,0.0,0.75,1.0,1.0,1.0,0.75,1.0,0.5,0.5,0.5,5.5,1.0,4.5,5.25,V,0.6111111111111112,0.9,0.3333333333333333,0.6136363636363636
327,328,"V, A",0.5,1.0,0.5,0.25,0.25,0.75,0.75,1.0,0.25,0.0,0.0,0.0,0.0,0.25,0.5,1.0,0.5,0.5,1.0,0.5,1.0,1.0,0.75,1.0,0.75,0.75,0.75,0.75,6.75,1.25,4.25,3.5,V,0.8055555555555556,0.85,0.4166666666666667,0.3181818181818182
328,329,"R, V, K, A",0.5,1.0,0.75,1.0,0.75,0.5,0.75,1.0,0.75,0.5,1.0,0.75,0.75,1.0,0.5,0.75,1.0,0.75,0.75,0.0,1.0,1.0,0.5,0.75,0.75,0.25,0.75,1.0,6.75,2.5,3.0,7.5,K,0.75,0.7,0.8333333333333334,0.7272727272727273
329,330,"V, K, A",0.75,0.75,0.25,0.25,0.75,1.0,0.75,0.75,0.75,0.5,1.0,0.75,1.0,0.0,1.0,1.0,1.0,0.25,0.5,1.0,0.5,1.0,0.75,0.75,0.75,0.25,0.5,0.5,7.0,0.75,4.25,6.5,V,0.7777777777777778,0.85,0.25,0.6363636363636364
330,331,"V, A, K",1.0,0.5,0.5,0.5,0.75,0.75,0.75,0.75,0.5,0.75,1.0,0.25,1.0,0.75,1.0,0.75,0.75,0.75,1.0,0.5,0.75,0.75,0.0,0.75,0.75,1.0,1.0,1.0,7.0,1.75,3.0,8.25,K,0.7777777777777778,0.6,0.5833333333333334,0.7954545454545454
331,332,"V, R, A",0.5,0.75,0.5,1.0,0.25,1.0,0.25,1.0,0.5,0.25,0.0,0.75,0.5,0.5,1.0,1.0,0.0,1.0,1.0,0.5,1.0,0.25,1.0,0.5,0.75,0.25,1.0,0.25,7.25,2.5,3.0,4.0,V,0.8055555555555556,0.7,0.8333333333333334,0.36363636363636365
332,333,"K, V, A",0.75,0.75,0.5,0.5,0.75,0.75,0.75,0.0,0.75,0.75,0.75,0.75,0.75,0.75,1.0,0.5,0.75,0.25,1.0,1.0,0.75,0.75,0.0,1.0,0.75,0.75,1.0,0.5,6.75,1.25,3.25,8.0,K,0.75,0.65,0.4166666666666667,0.7272727272727273
333,334,"A, R, V",0.25,0.75,1.0,1.0,0.5,0.75,0.5,0.5,0.5,0.5,0.5,0.5,0.75,0.25,1.0,0.75,0.5,0.75,0.5,0.5,0.0,0.5,0.5,0.75,0.75,0.5,1.0,0.5,4.5,2.75,3.25,4.75,K,0.6111111111111112,0.65,0.9166666666666666,0.4772727272727273
334,335,R,0.5,0.5,1.0,1.0,0.5,0.5,1.0,1.0,0.5,0.5,0.0,0.25,0.5,0.25,0.25,0.5,0.5,0.75,0.25,0.25,0.5,0.25,0.0,0.0,0.5,0.5,0.75,0.25,4.0,2.75,1.25,4.25,K,0.5,0.25,0.9166666666666666,0.4318181818181818
335,336,"A, V, R, K",0.75,0.5,0.5,1.0,1.0,0.75,1.0,1.0,0.25,1.0,0.75,0.5,1.0,0.75,0.25,0.75,0.0,1.0,0.75,0.75,0.5,0.75,0.75,1.0,1.0,0.0,0.75,0.25,4.75,2.5,4.25,7.25,K,0.5833333333333334,0.85,0.8333333333333334,0.6590909090909091
336,337,"V, K",1.0,1.0,0.5,0.25,0.5,0.0,1.0,0.5,0.75,0.25,1.0,0.75,0.75,0.5,0.0,1.0,0.75,0.5,0.75,0.75,1.0,0.25,0.75,0.25,0.75,0.75,0.5,1.0,5.75,1.25,2.0,7.25,K,0.6944444444444444,0.4,0.4166666666666667,0.75
337,338,"K, R",1.0,0.0,0.75,0.75,0.75,0.25,1.0,0.75,0.75,0.75,0.5,0.5,0.75,1.0,0.0,0.75,0.25,0.75,0.5,0.25,0.5,0.5,0.5,0.5,0.5,1.0,0.75,1.0,3.25,2.25,1.75,8.5,K,0.4166666666666667,0.45,0.75,0.8181818181818182
338,339,V,0.5,0.75,0.25,0.5,0.75,0.25,0.5,0.75,0.5,0.0,0.25,0.25,0.75,0.25,0.5,1.0,1.0,0.5,1.0,1.0,0.75,0.5,0.5,0.5,0.5,0.5,0.75,0.25,7.0,1.25,1.75,4.5,V,0.8333333333333334,0.45,0.4166666666666667,0.4090909090909091
339,340,"K, A, R, V",0.75,0.75,0.75,0.75,1.0,0.75,0.75,1.0,1.0,0.75,1.0,0.75,1.0,1.0,0.75,1.0,1.0,0.75,0.75,0.25,0.75,1.0,1.0,0.75,0.75,1.0,0.5,0.5,6.25,2.25,4.25,9.0,K,0.75,0.85,0.75,0.8636363636363636
340,341,"R, A, K, V",1.0,1.0,0.5,1.0,1.0,1.0,0.75,0.75,0.75,0.75,0.25,0.75,0.5,1.0,0.75,0.75,1.0,0.75,1.0,0.5,1.0,0.75,1.0,0.75,0.5,0.0,1.0,0.75,7.75,2.25,3.5,7.5,V,0.8611111111111112,0.8,0.75,0.6818181818181818
341,342,"V, R, A",0.5,0.75,0.5,1.0,0.25,0.5,0.25,1.0,0.5,0.5,0.5,0.25,0.5,0.5,1.0,1.0,0.75,0.25,0.75,0.5,1.0,0.75,1.0,0.25,1.0,0.5,1.0,0.5,7.75,1.75,3.5,3.75,V,0.8611111111111112,0.7,0.5833333333333334,0.4318181818181818
342,343,V,0.25,0.75,0.5,0.0,0.25,0.5,0.0,0.5,0.0,0.25,0.25,0.5,0.5,0.5,0.75,1.0,1.0,0.5,1.0,1.0,1.0,0.5,0.25,0.25,0.5,0.0,0.5,0.5,7.0,1.0,2.0,3.0,V,0.8333333333333334,0.4,0.3333333333333333,0.2727272727272727
343,344,"R, A, V, K",0.75,1.0,0.75,0.5,0.75,1.0,0.5,1.0,0.75,0.75,0.5,0.75,1.0,0.75,0.5,0.5,0.75,1.0,0.75,1.0,1.0,1.0,0.75,0.75,1.0,1.0,1.0,0.0,7.5,1.75,4.5,7.5,"V, K",0.8333333333333334,0.9,0.75,0.6818181818181818
344,345,"A, R, K, V",1.0,1.0,1.0,1.0,0.75,0.75,1.0,1.0,0.0,0.75,1.0,1.0,0.5,1.0,0.75,1.0,0.75,0.5,0.5,1.0,0.5,1.0,0.0,0.75,0.5,0.75,1.0,1.0,7.0,2.5,3.0,8.75,K,0.8333333333333334,0.6,0.8333333333333334,0.7954545454545454
345,346,"A, V, R",0.25,1.0,0.75,0.5,0.5,0.75,0.25,0.75,0.5,0.25,0.0,0.25,1.0,0.25,0.5,1.0,0.75,0.75,0.5,0.5,0.5,0.5,0.0,0.75,0.75,0.75,1.0,0.0,5.5,2.0,2.25,4.0,V,0.7222222222222222,0.55,0.6666666666666666,0.36363636363636365
346,347,"R, V, K",1.0,1.0,0.0,1.0,0.0,0.25,0.75,0.5,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,0.0,0.75,0.0,0.75,1.0,0.5,0.5,0.25,0.75,0.75,1.0,0.75,5.75,1.75,2.25,8.25,K,0.6944444444444444,0.45,0.5833333333333334,0.7954545454545454
347,348,"K, V, R, A",0.5,1.0,1.0,1.0,1.0,0.5,1.0,1.0,0.5,1.0,0.75,1.0,1.0,1.0,1.0,0.75,1.0,1.0,0.25,1.0,0.0,0.5,0.5,0.75,1.0,0.5,0.75,1.0,6.75,3.0,2.75,8.75,K,0.75,0.65,1.0,0.8409090909090909
348,349,"R, K, A",1.0,0.5,0.5,0.75,0.75,1.0,1.0,0.5,1.0,1.0,0.25,0.5,0.75,1.0,1.0,0.75,0.5,0.75,0.25,0.25,0.5,0.75,0.5,1.0,0.75,1.0,0.75,0.75,4.5,1.5,4.0,9.0,K,0.5555555555555556,0.8,0.6666666666666666,0.8181818181818182
349,350,0.75,0.75,0.75,0.5,0.5,0.25,0.5,0.5,0.25,0.5,0.5,0.25,0.25,0.75,0.5,0.25,0.25,0.25,0.5,0.0,0.25,0.5,1.0,1.0,0.0,1.0,0.5,0.25,0.5,2.75,1.5,3.5,4.75,K,0.3055555555555556,0.7,0.5,0.4772727272727273
350,351,"R, A, V, K",0.75,1.0,0.75,1.0,1.0,0.75,0.75,0.75,0.5,1.0,0.5,1.0,0.75,0.75,1.0,1.0,1.0,1.0,0.75,1.0,0.0,0.5,0.25,0.75,0.5,0.75,1.0,1.0,7.5,2.75,2.25,8.75,K,0.8333333333333334,0.55,0.9166666666666666,0.7954545454545454
351,352,"K, R",0.75,1.0,0.0,1.0,1.0,0.5,0.5,0.0,1.0,1.0,0.75,1.0,0.75,1.0,0.5,0.5,0.5,0.75,0.0,0.5,0.0,0.5,1.0,0.5,0.75,0.5,0.25,0.5,3.25,1.75,3.25,8.25,K,0.3611111111111111,0.65,0.5833333333333334,0.7954545454545454
352,353,"R, K, V",0.25,0.75,1.0,0.75,0.5,0.5,0.75,0.25,0.75,1.0,1.0,0.75,0.75,0.75,0.75,1.0,0.5,1.0,0.75,0.75,0.5,0.5,0.25,0.5,0.25,0.0,1.0,0.75,6.25,2.75,1.5,7.25,K,0.6944444444444444,0.4,0.9166666666666666,0.6590909090909091
353,354,"K, A, V",1.0,1.0,0.0,0.5,1.0,1.0,0.75,0.75,0.75,0.75,1.0,0.0,1.0,0.5,1.0,1.0,0.25,0.5,1.0,1.0,0.5,1.0,1.0,1.0,0.5,0.75,0.75,0.25,7.25,1.0,4.5,7.25,"V, K",0.8055555555555556,0.9,0.3333333333333333,0.7045454545454546
354,355,"K, V",1.0,0.25,0.5,0.5,1.0,0.25,1.0,0.75,0.75,0.5,0.25,1.0,0.75,1.0,0.75,1.0,0.5,0.5,0.75,1.0,0.5,0.5,0.25,0.5,0.5,1.0,1.0,0.75,6.5,1.5,2.0,9.0,K,0.7222222222222222,0.4,0.5,0.8181818181818182
355,356,K,0.75,0.25,0.5,1.0,0.75,0.25,1.0,0.5,1.0,0.5,0.75,0.75,0.75,0.5,0.75,0.75,0.5,0.5,0.5,0.0,1.0,0.5,0.5,0.25,0.0,0.75,0.5,0.75,4.75,1.5,1.5,7.75,K,0.5277777777777778,0.3,0.6666666666666666,0.75
356,357,"V, R, A, K",0.75,1.0,0.25,0.75,1.0,0.75,0.75,1.0,1.0,0.75,0.75,1.0,0.5,0.5,1.0,0.5,0.75,0.75,0.75,1.0,0.5,0.5,0.75,0.75,0.75,0.75,1.0,0.75,7.0,1.75,3.0,8.5,K,0.8333333333333334,0.7,0.5833333333333334,0.7727272727272727
357,358,"A, V, R",0.5,1.0,0.75,1.0,0.25,1.0,0.25,1.0,0.5,0.75,0.5,0.0,0.5,0.0,0.75,1.0,1.0,0.75,0.75,0.75,0.75,0.0,0.5,1.0,1.0,0.5,1.0,1.0,8.0,2.5,3.5,4.25,V,0.8888888888888888,0.7,0.8333333333333334,0.4318181818181818
358,359,"K, A, V, R",0.5,0.75,1.0,1.0,0.5,0.5,1.0,0.25,1.0,1.0,0.5,1.0,0.75,1.0,0.75,0.5,0.75,0.75,0.0,0.5,0.75,0.75,1.0,0.75,0.75,0.0,0.75,0.75,5.0,2.75,3.75,6.5,K,0.5555555555555556,0.75,0.9166666666666666,0.7272727272727273
359,360,"V, A, K",0.5,1.0,0.5,0.5,0.75,0.75,0.75,0.75,1.0,0.75,0.75,1.0,0.75,0.75,0.75,0.75,1.0,0.0,1.0,0.75,0.75,1.0,0.5,0.75,0.75,1.0,1.0,0.75,7.75,0.5,3.75,8.75,K,0.8611111111111112,0.75,0.3333333333333333,0.7954545454545454
360,361,"K, R",0.75,0.5,0.75,0.75,1.0,0.25,0.75,0.75,1.0,0.0,1.0,0.75,1.0,0.5,0.5,1.0,0.5,1.0,0.5,0.5,0.5,0.25,0.25,0.25,0.5,1.0,0.5,1.0,5.25,2.5,1.5,8.25,K,0.5833333333333334,0.3,0.8333333333333334,0.7954545454545454
361,362,"R, K, A, V",1.0,1.0,0.75,0.75,1.0,0.75,0.5,0.0,0.75,0.75,1.0,0.75,0.75,0.5,1.0,0.75,0.75,1.0,1.0,0.75,0.75,0.75,0.5,0.25,1.0,0.75,0.75,0.25,6.75,2.5,2.75,7.5,K,0.75,0.65,0.8333333333333334,0.7272727272727273
362,363,V,0.75,0.5,0.25,0.75,0.0,0.5,0.5,0.75,0.75,0.25,0.25,0.5,0.25,0.5,1.0,0.75,1.0,0.5,0.75,0.75,0.25,0.25,0.5,0.25,0.0,0.5,1.0,0.5,6.75,1.0,1.5,4.75,V,0.75,0.3,0.5,0.4318181818181818
363,364,"R, K, A, V",0.75,1.0,0.75,0.75,1.0,1.0,0.75,0.75,0.5,0.5,1.0,1.0,0.75,1.0,1.0,1.0,0.75,0.75,0.5,0.75,1.0,0.75,1.0,1.0,0.75,1.0,0.75,0.5,7.5,2.25,4.5,8.75,K,0.8333333333333334,0.9,0.75,0.7954545454545454
364,365,0.75,0.5,0.75,0.5,1.0,1.0,0.75,0.25,0.25,0.25,0.25,0.5,0.5,0.5,0.5,0.5,0.75,0.25,0.25,0.25,0.5,0.5,1.0,1.0,0.75,1.0,0.75,0.25,0.0,3.0,1.75,4.5,5.0,K,0.4444444444444444,0.9,0.5833333333333334,0.45454545454545453
365,366,"V, K",1.0,0.75,0.5,0.25,1.0,0.0,0.75,0.75,0.75,0.5,1.0,0.75,1.0,0.75,1.0,1.0,0.0,0.0,0.75,1.0,0.75,0.25,0.5,0.5,0.5,0.5,0.5,0.5,6.5,0.75,1.75,7.5,K,0.7222222222222222,0.35,0.25,0.7727272727272727
366,367,V,0.5,0.25,0.25,0.25,0.25,0.5,0.25,0.75,0.25,0.0,0.5,0.5,0.25,0.5,0.75,0.5,0.75,0.5,0.75,0.75,0.75,0.25,0.25,0.0,0.5,1.0,1.0,0.0,5.75,0.5,1.5,3.5,V,0.6944444444444444,0.3,0.3333333333333333,0.36363636363636365
367,368,0.75,0.0,1.0,0.5,0.5,0.5,0.75,0.25,0.25,0.5,0.25,0.5,0.0,0.25,0.5,1.0,1.0,0.0,1.0,0.25,0.75,0.5,0.0,0.75,0.0,1.0,0.25,0.0,1.0,4.75,1.5,2.5,4.0,V,0.5277777777777778,0.5,0.6666666666666666,0.36363636363636365
368,369,"V, A, K, R",1.0,0.25,0.75,0.75,0.0,1.0,0.5,0.5,0.75,0.75,0.75,0.75,1.0,1.0,1.0,1.0,0.75,0.75,1.0,1.0,0.5,1.0,0.75,0.75,1.0,1.0,0.5,0.75,6.5,2.25,4.5,8.25,K,0.7222222222222222,0.9,0.75,0.75
369,370,"R, A",0.75,0.5,1.0,1.0,0.75,0.75,0.5,1.0,0.5,0.5,0.25,0.5,0.5,0.5,0.0,0.75,0.25,0.75,0.0,0.75,0.25,0.75,1.0,1.0,0.75,0.75,1.0,0.25,4.5,2.75,4.25,5.25,K,0.5,0.85,0.9166666666666666,0.5227272727272727
370,371,V,0.0,0.0,1.0,0.75,0.75,0.25,0.5,1.0,0.75,0.75,0.5,0.5,0.25,0.0,0.75,0.75,0.5,0.5,0.75,1.0,0.75,0.0,0.25,0.75,0.25,0.25,0.75,0.75,5.75,2.25,1.5,5.0,V,0.6944444444444444,0.3,0.75,0.45454545454545453
371,372,"V, A, R, K",1.0,0.75,1.0,1.0,1.0,0.5,0.75,0.75,0.75,0.75,0.75,0.75,1.0,0.25,0.75,0.5,0.5,0.75,0.5,0.75,1.0,0.75,0.75,0.5,0.75,1.0,1.0,1.0,6.0,2.75,2.75,9.0,K,0.7222222222222222,0.65,0.9166666666666666,0.8181818181818182
372,373,"A, V",0.25,1.0,0.5,0.25,0.5,1.0,0.0,0.75,0.5,0.5,0.5,0.25,0.5,0.75,0.75,0.5,1.0,0.0,0.75,0.75,1.0,1.0,0.5,0.5,0.5,0.25,0.75,0.0,7.25,0.75,3.5,3.0,V,0.8055555555555556,0.7,0.25,0.36363636363636365
373,374,"A, K, V",0.75,0.5,0.0,0.75,0.75,1.0,0.5,0.75,0.75,0.75,0.0,0.75,0.75,1.0,0.75,0.75,0.75,0.5,0.5,0.75,1.0,0.0,1.0,0.75,1.0,0.75,0.75,0.25,6.5,1.25,3.75,7.0,K,0.7222222222222222,0.75,0.4166666666666667,0.6363636363636364
374,375,"K, V, R, A",0.75,0.75,1.0,0.75,0.75,0.75,0.75,0.5,0.75,0.75,0.5,0.5,1.0,0.5,0.75,1.0,0.0,0.5,0.0,0.75,0.75,1.0,0.75,1.0,0.5,1.0,0.75,0.5,5.25,1.75,4.0,7.75,K,0.5833333333333334,0.8,0.75,0.7045454545454546
375,376,K,0.75,0.0,0.5,0.25,0.0,0.5,0.75,0.0,1.0,0.5,1.0,0.25,1.0,1.0,0.5,0.75,0.75,0.25,0.0,0.25,0.0,0.5,0.25,0.5,0.5,1.0,0.25,0.75,2.5,1.0,2.25,8.0,K,0.2777777777777778,0.45,0.3333333333333333,0.7272727272727273
376,377,V,0.75,0.5,0.5,0.25,0.5,0.5,0.25,0.75,0.75,0.5,0.5,0.25,0.75,0.5,0.5,1.0,0.5,0.25,1.0,0.75,1.0,0.0,0.5,0.5,0.0,0.75,1.0,0.5,6.0,1.0,1.5,6.0,"V, K",0.7777777777777778,0.3,0.3333333333333333,0.5454545454545454
377,378,"K, R, V",0.75,1.0,1.0,0.5,1.0,0.0,1.0,0.25,0.75,0.75,1.0,0.5,1.0,1.0,0.5,1.0,0.75,1.0,0.75,0.5,1.0,0.25,0.5,0.75,0.25,1.0,0.75,0.75,5.5,2.5,1.25,9.0,K,0.7222222222222222,0.35,0.8333333333333334,0.8636363636363636
378,379,0.75,0.25,0.5,0.25,0.25,0.25,0.25,0.25,0.75,0.5,0.5,0.75,0.75,0.0,0.5,0.5,0.25,0.5,0.5,0.5,0.0,0.5,1.0,0.75,0.75,0.0,0.5,0.75,0.25,4.25,1.0,2.75,4.5,K,0.4722222222222222,0.55,0.3333333333333333,0.4090909090909091
379,380,"R, K, V",1.0,1.0,0.75,0.75,0.75,0.0,0.5,1.0,0.75,0.25,0.75,0.75,0.75,0.5,0.75,1.0,1.0,0.5,0.5,0.75,1.0,1.0,0.5,0.25,0.5,1.0,1.0,1.0,7.5,2.0,2.25,7.5,"V, K",0.8888888888888888,0.45,0.6666666666666666,0.7272727272727273
380,381,0.75,0.5,0.25,0.5,0.75,0.5,1.0,0.5,0.25,0.5,0.25,0.5,0.5,0.5,0.25,1.0,0.25,0.25,0.5,0.0,0.5,0.5,0.75,0.75,1.0,0.75,0.5,0.5,0.5,3.0,1.75,4.25,4.5,K,0.3888888888888889,0.85,0.5833333333333334,0.45454545454545453
381,382,"K, A, R, V",0.75,1.0,1.0,1.0,0.75,1.0,0.5,0.0,0.5,0.75,1.0,1.0,0.75,1.0,0.75,1.0,1.0,1.0,0.75,0.75,1.0,0.5,0.75,0.75,0.75,0.5,1.0,1.0,7.25,3.0,3.25,7.5,K,0.8055555555555556,0.75,1.0,0.7727272727272727
382,383,"A, R",0.5,0.0,0.5,1.0,0.5,1.0,0.0,0.75,0.75,0.5,0.25,0.0,0.75,0.5,0.25,1.0,0.5,0.75,0.0,0.75,0.5,0.75,0.75,0.75,0.75,0.0,1.0,0.0,4.75,1.75,4.0,3.75,V,0.5277777777777778,0.8,0.75,0.3409090909090909
383,384,"K, V, R, A",1.0,1.0,0.5,0.5,0.75,1.0,1.0,1.0,0.75,1.0,0.5,1.0,1.0,1.0,0.75,0.25,0.75,0.75,0.75,0.0,0.75,0.75,0.75,0.75,0.75,1.0,1.0,0.5,6.25,1.75,4.0,9.0,K,0.6944444444444444,0.8,0.5833333333333334,0.8636363636363636
384,385,"R, K, V, A",0.25,0.75,1.0,0.75,0.75,1.0,0.75,1.0,0.75,1.0,0.75,1.0,0.0,0.25,1.0,1.0,0.0,0.75,1.0,0.75,0.75,0.75,0.75,1.0,1.0,0.0,0.5,0.25,6.75,2.5,4.5,5.75,V,0.75,0.9,0.8333333333333334,0.5227272727272727
385,386,"K, A, R, V",0.75,0.5,1.0,1.0,0.75,0.75,0.75,1.0,1.0,0.75,0.75,1.0,0.75,0.0,0.75,1.0,0.25,1.0,0.75,0.75,1.0,0.5,0.75,0.75,1.0,1.0,0.5,0.0,6.5,3.0,3.25,7.5,K,0.7222222222222222,0.75,1.0,0.6818181818181818
386,387,V,0.25,0.75,0.25,0.5,0.25,0.5,0.25,0.75,1.0,0.5,0.25,0.25,0.5,0.5,1.0,1.0,0.75,0.75,0.75,0.75,0.5,0.5,1.0,0.75,0.5,0.75,0.75,0.5,6.5,1.5,3.25,5.0,V,0.7777777777777778,0.65,0.5,0.45454545454545453
387,388,"K, R, A",0.75,0.5,0.75,0.75,1.0,0.5,0.0,0.75,1.0,0.5,1.0,0.75,0.75,0.25,0.5,0.0,0.5,0.75,0.0,0.5,0.0,0.5,1.0,1.0,1.0,0.5,0.25,0.5,3.0,2.25,3.5,6.5,K,0.3333333333333333,0.8,0.75,0.6363636363636364
388,389,"A, V",0.75,0.5,0.5,0.75,1.0,0.25,0.5,0.75,0.5,0.75,0.5,0.5,0.25,0.75,1.0,0.75,1.0,0.25,0.75,0.5,1.0,0.75,1.0,0.75,0.5,1.0,0.75,0.75,6.5,1.5,3.25,7.25,K,0.7777777777777778,0.65,0.5,0.6590909090909091
389,390,"K, A, V",0.75,1.0,0.75,0.5,0.75,1.0,0.5,1.0,1.0,1.0,1.0,0.75,1.0,1.0,0.75,0.75,0.5,0.5,0.75,0.75,1.0,1.0,1.0,1.0,0.75,1.0,0.25,0.75,6.75,1.75,4.75,9.5,K,0.75,0.95,0.5833333333333334,0.8636363636363636
390,391,"V, K",0.75,1.0,0.5,0.5,0.0,0.75,1.0,0.75,0.75,0.5,0.75,0.75,1.0,0.25,0.75,1.0,1.0,0.25,0.75,0.75,0.75,0.0,0.0,0.0,0.75,0.0,1.0,0.0,7.75,1.25,1.5,5.75,V,0.8611111111111112,0.3,0.4166666666666667,0.5227272727272727
391,392,K,0.75,0.5,0.5,0.75,0.75,0.5,1.0,1.0,0.5,1.0,0.75,1.0,0.75,1.0,0.5,0.5,0.25,0.0,0.5,0.25,0.5,0.5,1.0,0.0,0.5,0.0,0.5,0.5,4.5,1.25,2.5,7.5,K,0.5,0.5,0.4166666666666667,0.7272727272727273
392,393,"A, V, R, K",0.75,0.75,0.75,1.0,0.75,0.75,0.0,0.5,0.75,1.0,0.75,0.75,0.0,1.0,0.75,0.75,1.0,0.75,1.0,0.75,1.0,1.0,0.5,1.0,0.75,1.0,0.75,0.75,7.25,2.5,4.0,7.5,K,0.8055555555555556,0.8,0.8333333333333334,0.6818181818181818
393,394,"A, R, K, V",0.0,0.75,0.75,0.75,0.5,1.0,0.75,1.0,1.0,1.0,1.0,0.75,0.75,1.0,0.75,1.0,0.75,0.5,0.75,0.75,0.75,1.0,0.75,0.75,0.5,0.75,1.0,1.0,7.5,2.0,4.0,8.5,K,0.8333333333333334,0.8,0.6666666666666666,0.7727272727272727
394,395,"K, A, R, V",0.75,0.75,1.0,1.0,0.75,0.75,0.75,1.0,1.0,0.75,0.75,0.75,1.0,0.5,1.0,0.25,0.5,0.75,0.5,0.75,0.75,1.0,1.0,0.75,1.0,1.0,0.75,0.75,5.75,2.75,4.5,8.25,K,0.6944444444444444,0.9,0.9166666666666666,0.7954545454545454
395,396,"V, A",0.5,1.0,1.0,0.5,0.75,0.75,0.0,0.75,0.75,0.5,0.25,0.75,0.5,0.5,0.75,0.75,0.75,0.25,0.5,0.0,0.75,0.75,0.75,1.0,1.0,0.25,0.5,0.0,4.75,1.75,4.25,3.75,V,0.6388888888888888,0.85,0.5833333333333334,0.4318181818181818
396,397,"V, R, K",0.75,1.0,0.75,0.75,1.0,0.0,1.0,0.75,0.75,1.0,0.25,1.0,0.25,0.5,1.0,0.25,1.0,0.75,0.75,0.75,0.5,0.0,0.5,0.0,0.5,0.5,0.75,1.0,6.75,2.25,1.0,8.0,K,0.75,0.2,0.75,0.7272727272727273
397,398,"A, K",1.0,0.25,0.5,0.25,1.0,0.75,0.75,0.0,1.0,0.5,0.75,1.0,0.75,1.0,0.5,0.25,0.5,0.5,1.0,0.75,0.0,0.5,0.5,1.0,0.5,0.75,0.0,1.0,3.25,1.25,2.75,9.0,K,0.3611111111111111,0.65,0.4166666666666667,0.8636363636363636
398,399,0.75,1.0,0.5,0.0,0.25,0.25,0.75,0.5,0.5,0.75,0.0,0.0,0.25,0.0,0.75,0.25,0.25,0.75,1.0,1.0,0.75,0.5,1.0,1.0,0.5,0.75,0.75,0.5,0.5,5.0,1.25,3.5,4.25,V,0.5555555555555556,0.8,0.4166666666666667,0.4318181818181818
399,400,R,0.5,0.0,1.0,1.0,0.75,0.75,0.0,0.25,0.5,0.0,0.0,0.5,0.0,0.5,0.5,1.0,0.75,0.75,0.25,0.25,0.5,0.5,1.0,0.5,0.0,0.5,0.5,0.5,4.0,2.75,2.75,3.75,V,0.4444444444444444,0.55,0.9166666666666666,0.3409090909090909
400,401,"R, A, K",1.0,0.5,0.0,0.75,1.0,1.0,0.75,0.5,1.0,0.75,1.0,0.5,0.75,0.5,0.5,0.5,0.5,0.75,0.25,0.25,0.25,0.75,1.0,0.75,1.0,0.75,0.25,0.75,3.5,1.5,4.5,8.25,K,0.3888888888888889,0.9,0.5,0.7954545454545454
401,402,"A, V",0.0,0.75,0.25,0.25,0.0,0.0,0.75,1.0,0.5,0.25,0.75,0.5,0.25,0.0,1.0,0.25,1.0,0.25,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,0.75,0.0,7.25,0.75,4.0,4.0,V,0.8055555555555556,0.8,0.25,0.36363636363636365
402,403,V,0.25,1.0,1.0,0.5,1.0,0.5,0.5,0.0,0.5,0.5,0.25,0.25,0.5,0.0,0.5,1.0,0.5,0.5,0.75,0.75,1.0,0.5,1.0,0.5,0.25,0.25,1.0,0.75,6.0,1.5,2.75,4.75,V,0.7222222222222222,0.55,0.6666666666666666,0.4318181818181818
403,404,"R, V, A",0.0,1.0,1.0,1.0,0.5,0.75,0.75,0.75,0.25,0.25,0.5,0.0,0.0,0.5,1.0,1.0,0.75,0.0,0.0,0.5,0.5,1.0,0.5,0.75,0.75,0.75,0.75,0.0,6.25,2.0,3.75,3.5,V,0.6944444444444444,0.75,0.6666666666666666,0.3181818181818182
404,405,R,0.75,1.0,0.75,1.0,1.0,0.25,0.5,0.5,0.25,0.5,0.0,0.75,0.5,0.5,0.0,0.5,0.5,0.75,0.5,0.5,0.5,0.75,0.5,0.75,0.25,0.5,0.5,0.5,3.5,2.5,2.0,5.75,K,0.5,0.5,0.8333333333333334,0.5227272727272727
405,406,"R, K, V, A",0.0,0.75,1.0,0.75,1.0,0.5,1.0,0.25,0.75,0.75,0.75,0.75,0.75,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,0.75,1.0,0.75,0.5,0.5,1.0,1.0,7.5,2.75,3.0,7.75,K,0.8333333333333334,0.7,0.9166666666666666,0.75
406,407,K,0.75,0.0,0.5,0.0,0.5,0.5,1.0,0.5,0.75,0.75,0.25,0.5,0.0,0.5,0.25,0.5,0.5,0.5,0.75,0.0,0.75,0.5,0.5,1.0,0.5,0.5,0.75,1.0,3.0,1.0,2.5,6.0,K,0.4444444444444444,0.6,0.3333333333333333,0.5909090909090909
407,408,V,0.5,1.0,0.0,0.5,0.5,0.25,0.25,0.75,0.0,0.0,0.0,0.0,0.25,0.5,0.75,0.75,1.0,0.5,0.5,1.0,0.75,0.5,0.5,0.5,0.5,0.5,0.75,0.75,6.75,1.0,2.25,3.25,V,0.8055555555555556,0.45,0.3333333333333333,0.29545454545454547
