StudentID,Preferences,Q0,Q1,Q2,Q3,Q4,Q5,Q6,Q7,Q8,Q9,Q10,Q11,Q12,Q13,Q14,Q15,Q16,Q17,Q18,Q19,Q20,Q21,Q22,Q23,Q24,Q25,Q26,Q27,Visual,Reading,Auditorial,Kinesthetic,Preferred_Style
234,"R, V, A",0.5,0.0,1.0,0.5,0.5,0.75,0.5,1.0,0.75,0.5,0.25,0.5,0.5,0.0,0.5,1.0,0.75,0.75,1.0,0.75,0.5,1.0,0.75,0.25,0.75,0.75,1.0,0.0,0.7222222222222222,0.75,0.7,0.4318181818181818,V
183,K,0.75,0.5,0.75,0.0,1.0,0.5,0.5,0.0,0.75,0.75,0.5,0.75,0.5,0.0,0.0,0.5,0.25,0.5,0.5,0.0,0.5,0.5,0.5,0.5,0.5,0.75,0.25,1.0,0.2777777777777778,0.4166666666666667,0.5,0.6590909090909091,K
163,"A, K",0.75,0.5,0.5,0.25,1.0,0.75,1.0,0.5,0.75,1.0,0.5,0.75,0.75,0.75,0.25,1.0,0.5,0.5,0.5,0.5,0.5,0.5,1.0,0.75,1.0,1.0,0.75,0.75,0.5555555555555556,0.4166666666666667,0.8,0.8181818181818182,K
616,"K, R, V",0.75,0.0,0.75,0.75,0.75,0.5,0.5,0.5,1.0,0.75,0.25,1.0,1.0,1.0,0.5,0.5,1.0,0.75,1.0,1.0,0.5,0.75,0.5,0.5,0.25,0.75,1.0,1.0,0.6666666666666666,0.75,0.5,0.7954545454545454,K
406,"K, V",1.0,0.75,0.5,0.5,0.5,0.5,0.75,0.75,1.0,0.75,1.0,0.75,1.0,0.0,0.5,0.0,1.0,0.5,1.0,0.75,0.75,0.5,0.25,0.25,0.5,1.0,1.0,1.0,0.7222222222222222,0.5,0.4,0.7954545454545454,K
28,R,0.25,0.5,1.0,0.75,0.5,0.75,0.5,0.0,0.5,0.0,0.25,0.5,0.5,0.5,0.5,0.75,0.75,0.75,0.5,0.5,0.25,0.5,1.0,0.75,0.25,0.5,0.25,0.25,0.4444444444444444,0.8333333333333334,0.65,0.38636363636363635,K
319,"V, K",1.0,0.75,0.25,0.0,0.75,0.75,0.5,0.75,1.0,0.75,0.75,0.25,0.75,0.75,1.0,0.75,1.0,0.0,1.0,0.75,0.5,0.25,0.25,0.5,0.5,1.0,1.0,0.75,0.8333333333333334,0.08333333333333333,0.45,0.75,K
367,V,0.5,1.0,0.75,1.0,0.5,0.5,0.5,0.75,0.5,0.5,0.5,0.5,0.25,0.5,0.0,1.0,0.75,1.0,1.0,0.5,0.25,0.5,0.75,0.5,0.25,0.75,0.5,0.75,0.6388888888888888,0.9166666666666666,0.5,0.5227272727272727,V
275,"V, K",1.0,1.0,0.5,0.75,0.75,0.5,1.0,0.0,0.75,1.0,0.75,1.0,1.0,0.75,1.0,1.0,0.75,0.0,0.75,0.75,0.75,0.5,0.25,0.5,0.25,0.5,1.0,0.75,0.7777777777777778,0.4166666666666667,0.4,0.8409090909090909,K
603,"R, V",0.0,1.0,1.0,0.75,0.75,0.75,0.0,0.75,0.5,0.25,0.75,0.5,1.0,0.5,0.75,1.0,0.5,1.0,1.0,0.75,1.0,0.75,0.5,0.5,0.5,0.5,1.0,0.75,0.8611111111111112,0.9166666666666666,0.6,0.5,V
596,K,1.0,0.75,0.0,0.0,1.0,0.75,0.5,0.0,0.75,1.0,0.75,0.75,0.75,1.0,0.25,0.5,0.5,0.75,0.25,0.5,0.0,1.0,0.0,0.25,0.0,1.0,0.75,0.75,0.3888888888888889,0.25,0.4,0.8409090909090909,K
405,R,0.25,0.5,0.75,0.5,0.75,0.25,0.5,0.25,0.5,0.0,0.25,0.5,0.75,0.75,0.75,0.0,0.0,0.75,0.75,0.5,0.5,0.5,0.25,0.5,1.0,0.5,0.5,0.5,0.4166666666666667,0.6666666666666666,0.5,0.4772727272727273,K
74,A,0.0,0.5,0.5,0.0,0.5,0.75,0.5,0.5,0.25,0.5,0.5,0.5,1.0,0.0,0.25,0.5,0.25,0.75,0.5,0.0,0.25,0.25,1.0,0.25,0.5,0.5,0.75,0.5,0.3888888888888889,0.4166666666666667,0.55,0.4318181818181818,K
88,K,0.75,0.5,0.5,0.0,1.0,0.5,1.0,0.25,1.0,0.75,0.25,0.5,1.0,1.0,0.0,0.25,0.5,0.25,1.0,0.5,0.5,0.0,0.25,0.5,0.5,1.0,1.0,0.75,0.5,0.25,0.35,0.8181818181818182,K
560,V,0.25,1.0,0.5,0.5,0.25,1.0,0.75,0.75,0.5,0.75,0.75,0.0,0.5,0.25,0.75,1.0,0.75,0.25,0.75,1.0,0.75,0.75,0.0,0.0,1.0,0.25,1.0,0.5,0.8611111111111112,0.4166666666666667,0.55,0.4318181818181818,V
168,R,0.0,0.25,0.75,1.0,1.0,0.5,0.5,0.5,0.5,0.5,0.5,1.0,0.75,0.5,0.75,0.25,0.5,1.0,0.5,0.25,0.5,0.25,0.5,0.75,0.75,0.5,0.5,0.5,0.4444444444444444,0.9166666666666666,0.55,0.5681818181818182,K
309,K,0.75,0.5,1.0,0.25,1.0,0.75,1.0,0.5,1.0,0.75,1.0,0.75,1.0,1.0,0.75,0.75,0.25,0.25,0.25,0.5,0.25,0.0,0.0,0.5,0.5,0.75,0.5,1.0,0.4722222222222222,0.5,0.35,0.9090909090909091,K
103,"A, V",0.5,0.5,0.0,1.0,0.5,1.0,0.5,1.0,0.0,0.25,0.25,0.5,0.5,0.25,0.75,0.75,0.75,0.75,0.5,1.0,0.0,1.0,0.5,0.25,1.0,0.75,0.5,0.5,0.6388888888888888,0.5833333333333334,0.75,0.4090909090909091,V
315,A,0.5,0.5,0.0,0.5,0.0,0.75,0.25,0.25,0.5,0.5,0.5,0.25,0.5,0.5,0.75,0.75,0.0,0.0,0.25,0.75,0.5,1.0,1.0,0.75,0.75,0.5,0.0,0.25,0.4166666666666667,0.16666666666666666,0.85,0.38636363636363635,A
471,"K, A",0.25,0.75,0.75,0.5,0.75,0.5,0.75,0.5,0.25,0.75,1.0,0.75,0.75,1.0,0.5,0.25,0.5,0.5,0.75,1.0,0.25,1.0,1.0,1.0,1.0,0.5,0.5,0.75,0.5555555555555556,0.5833333333333334,0.9,0.6818181818181818,K
477,K,1.0,0.25,0.5,0.25,0.75,0.25,1.0,0.5,0.5,0.75,0.75,1.0,0.75,0.75,0.0,0.0,0.5,0.5,0.5,0.5,0.0,0.0,0.5,0.0,0.25,1.0,0.5,0.75,0.3055555555555556,0.4166666666666667,0.2,0.8181818181818182,K
390,"A, K",1.0,0.25,0.5,0.5,1.0,0.0,0.75,0.5,0.75,0.75,1.0,0.75,1.0,0.75,0.5,0.75,0.75,0.75,0.5,0.5,0.0,1.0,1.0,0.75,1.0,0.25,0.5,0.5,0.4722222222222222,0.5833333333333334,0.75,0.7727272727272727,K
474,R,0.5,0.25,0.5,0.5,0.75,0.25,0.5,0.25,0.25,0.75,0.25,0.5,0.75,0.5,0.75,0.5,0.5,1.0,0.0,0.0,0.25,0.5,0.25,0.25,0.75,0.5,1.0,0.0,0.3888888888888889,0.6666666666666666,0.4,0.4772727272727273,K
403,"R, A, V",0.5,0.5,1.0,1.0,0.5,0.25,0.25,0.75,0.5,0.5,0.25,0.0,0.0,0.25,0.75,0.75,1.0,1.0,0.5,0.75,1.0,0.75,1.0,0.75,1.0,0.25,0.75,0.5,0.75,1.0,0.75,0.3181818181818182,V
418,"V, A, K",0.75,0.75,0.5,0.5,0.75,1.0,0.5,0.5,0.5,0.75,1.0,0.75,0.25,1.0,1.0,0.75,0.75,0.25,0.75,0.75,0.75,0.75,0.0,1.0,1.0,0.75,0.75,1.0,0.75,0.4166666666666667,0.75,0.7272727272727273,K
578,"V, R",0.25,0.5,1.0,1.0,0.5,0.5,0.75,0.0,0.75,0.5,1.0,0.0,0.75,0.5,0.25,0.75,1.0,0.0,1.0,0.5,1.0,0.5,0.75,0.5,0.0,0.0,1.0,0.5,0.6666666666666666,0.6666666666666666,0.45,0.5,V
453,"A, R, K",1.0,0.5,0.75,0.75,1.0,0.5,1.0,0.5,1.0,0.75,0.5,1.0,0.25,0.5,0.5,0.25,0.75,0.75,0.75,0.5,0.5,1.0,1.0,0.75,1.0,0.75,1.0,1.0,0.5833333333333334,0.75,0.85,0.7954545454545454,K
561,R,0.5,1.0,0.25,0.75,0.25,0.5,0.25,0.5,0.5,0.5,0.5,0.25,0.5,0.5,0.25,0.5,0.25,0.75,0.5,0.25,0.5,1.0,0.0,0.25,0.5,0.5,0.5,0.0,0.4722222222222222,0.5833333333333334,0.45,0.38636363636363635,V
348,V,0.5,1.0,1.0,0.75,0.5,0.0,0.75,0.75,0.0,0.5,0.0,0.5,0.0,0.5,1.0,1.0,0.75,0.25,1.0,1.0,0.25,0.5,0.75,0.25,0.25,0.25,1.0,0.25,0.8611111111111112,0.6666666666666666,0.35,0.3409090909090909,V
417,"A, K",1.0,0.25,0.5,0.5,1.0,0.75,1.0,0.0,1.0,1.0,0.75,0.75,0.75,1.0,0.75,1.0,0.5,0.5,1.0,0.0,0.5,1.0,0.75,0.75,1.0,0.75,0.5,0.5,0.5,0.5,0.85,0.8636363636363636,K
657,V,0.5,0.5,0.5,0.25,0.5,0.25,0.5,0.75,0.5,0.25,0.75,0.5,0.75,0.25,0.75,0.5,0.0,0.5,0.5,0.5,0.75,0.75,0.5,0.25,0.5,0.5,0.75,0.25,0.5555555555555556,0.4166666666666667,0.45,0.4772727272727273,K
414,"K, A, R",0.5,0.5,1.0,0.25,0.75,1.0,0.0,0.75,1.0,0.75,0.5,0.75,0.5,0.75,0.5,0.5,0.5,0.75,0.5,0.25,0.0,0.25,0.25,1.0,0.75,0.75,0.5,0.5,0.4444444444444444,0.6666666666666666,0.65,0.6136363636363636,K
54,"V, A, K",1.0,0.75,0.25,0.25,0.5,0.75,1.0,0.5,1.0,1.0,1.0,0.5,1.0,0.5,0.75,0.5,0.75,0.5,1.0,1.0,0.75,0.25,0.5,0.75,0.75,1.0,0.75,0.75,0.75,0.3333333333333333,0.6,0.8409090909090909,K
555,K,1.0,0.75,0.5,0.0,1.0,0.5,1.0,0.5,0.75,0.5,0.75,0.75,1.0,1.0,0.75,0.5,0.0,0.5,0.5,1.0,0.25,0.5,0.5,1.0,0.0,1.0,0.25,0.5,0.5,0.3333333333333333,0.5,0.8409090909090909,K
619,"K, R, A",1.0,0.5,1.0,1.0,1.0,1.0,0.5,0.5,1.0,0.75,0.75,1.0,1.0,1.0,0.75,0.5,0.75,1.0,1.0,0.25,0.75,0.75,0.75,0.5,1.0,1.0,0.75,0.75,0.6388888888888888,1.0,0.8,0.8863636363636364,K
766,"A, V, R",0.25,1.0,1.0,0.75,0.5,0.5,0.5,0.75,0.0,0.25,0.0,0.5,0.5,0.25,0.75,1.0,0.75,0.75,0.25,0.75,0.0,0.25,1.0,0.5,0.75,0.75,0.75,1.0,0.6666666666666666,0.8333333333333334,0.6,0.4090909090909091,V
286,R,0.0,0.5,1.0,1.0,0.5,0.5,0.25,0.75,0.5,0.5,0.5,0.5,0.25,0.25,0.25,0.0,0.5,0.5,0.25,0.25,0.25,0.5,0.75,0.5,0.5,0.5,0.5,0.25,0.3611111111111111,0.8333333333333334,0.55,0.36363636363636365,V
272,"A, R, V",0.5,0.75,1.0,0.75,0.0,1.0,0.5,1.0,0.0,0.25,0.25,0.25,0.25,0.5,0.75,0.75,1.0,0.75,0.75,0.75,0.25,1.0,1.0,0.75,1.0,0.75,1.0,0.0,0.7777777777777778,0.8333333333333334,0.95,0.29545454545454547,V
8,R,0.0,0.25,1.0,0.75,0.25,0.5,0.5,0.0,1.0,0.5,0.5,0.5,0.75,0.0,0.5,0.5,1.0,0.5,0.75,0.25,0.5,0.5,0.0,0.0,0.25,0.75,1.0,0.75,0.5277777777777778,0.75,0.25,0.5,K
598,R,0.75,0.5,0.25,1.0,0.25,0.5,0.5,0.75,0.75,0.25,0.75,0.25,0.5,0.75,0.75,0.25,0.5,1.0,0.25,0.25,1.0,0.5,0.75,0.75,0.75,0.5,0.25,1.0,0.5,0.75,0.65,0.5681818181818182,K
95,R,0.0,0.25,1.0,1.0,0.25,0.5,0.75,0.5,0.5,0.5,1.0,0.5,0.0,0.5,0.5,0.5,0.5,1.0,0.25,0.75,0.0,1.0,0.0,0.5,0.5,0.5,0.0,0.0,0.3611111111111111,1.0,0.5,0.4090909090909091,K
391,R,0.25,0.25,1.0,1.0,0.5,0.25,0.25,0.5,0.25,0.5,0.5,0.5,0.5,0.5,0.0,0.75,0.5,0.75,0.5,0.25,0.5,0.5,0.5,0.75,0.5,0.5,0.5,0.5,0.4166666666666667,0.9166666666666666,0.5,0.4318181818181818,K
590,A,0.5,0.5,0.5,0.5,0.5,0.75,0.75,0.25,0.75,0.5,0.5,0.75,0.5,0.5,0.25,0.25,0.25,0.5,0.25,0.5,0.75,1.0,1.0,0.75,1.0,0.5,0.75,0.25,0.4166666666666667,0.5,0.9,0.5454545454545454,K
109,R,0.5,0.5,0.5,0.75,0.5,0.75,1.0,0.5,0.5,0.5,0.5,0.0,0.25,0.75,0.5,1.0,0.75,0.25,0.5,0.75,0.5,0.5,0.25,0.0,0.5,0.25,0.75,0.5,0.6388888888888888,0.5,0.4,0.4772727272727273,V
673,A,0.5,0.25,0.0,0.25,0.75,0.75,0.0,0.75,0.25,0.5,0.25,0.25,0.0,0.5,0.5,0.5,0.75,0.0,0.5,0.25,0.25,0.75,1.0,0.75,1.0,0.5,0.5,1.0,0.4722222222222222,0.08333333333333333,0.85,0.4090909090909091,"V, A"
669,A,0.5,0.5,0.5,0.75,0.5,0.75,0.5,0.5,0.25,0.0,0.5,0.5,0.75,0.0,0.75,0.5,0.0,0.25,1.0,0.5,1.0,0.5,0.75,1.0,0.0,0.0,0.5,0.25,0.5833333333333334,0.5,0.6,0.3409090909090909,V
252,"R, K",1.0,0.25,0.75,1.0,0.75,0.5,1.0,0.0,1.0,1.0,1.0,0.75,0.75,1.0,0.25,0.0,0.5,0.75,0.5,0.5,0.5,0.0,0.25,0.25,0.5,0.75,0.5,0.75,0.3333333333333333,0.8333333333333334,0.3,0.8863636363636364,K
585,A,0.0,0.25,0.0,0.25,0.25,0.75,0.5,0.75,0.25,0.25,0.75,0.0,0.75,0.25,0.0,0.5,0.25,0.5,0.25,0.5,0.25,1.0,0.0,1.0,0.25,0.5,0.25,0.25,0.3333333333333333,0.25,0.6,0.3409090909090909,K
756,A,0.0,1.0,0.5,0.5,0.5,0.75,0.5,0.25,0.0,0.5,0.0,0.5,0.25,0.5,0.5,0.5,1.0,0.0,0.5,0.5,0.0,1.0,0.0,0.75,0.75,0.0,0.5,0.0,0.5277777777777778,0.3333333333333333,0.65,0.25,V
552,K,0.5,0.5,0.0,0.75,0.5,0.75,1.0,0.5,1.0,0.25,0.75,1.0,0.75,0.5,0.0,0.25,0.5,0.0,0.25,0.5,0.5,0.5,0.5,0.5,0.75,0.75,0.25,0.75,0.3611111111111111,0.25,0.6,0.7045454545454546,K
446,A,0.5,0.0,1.0,1.0,0.25,1.0,1.0,0.25,0.0,0.25,0.5,0.5,0.75,0.5,0.0,0.5,0.5,0.0,0.25,0.25,0.75,0.75,1.0,1.0,0.25,0.0,1.0,0.0,0.3888888888888889,0.6666666666666666,0.8,0.38636363636363635,K
273,K,1.0,0.5,0.75,0.0,0.5,0.0,1.0,0.5,0.75,0.75,0.5,1.0,0.5,1.0,0.75,0.75,0.5,0.0,0.75,0.5,0.75,0.5,0.25,0.75,0.25,0.75,0.25,0.75,0.5833333333333334,0.25,0.35,0.7727272727272727,K
710,"R, K",0.75,0.25,0.0,1.0,1.0,0.0,1.0,0.25,0.5,1.0,0.5,0.75,1.0,0.0,0.5,0.5,0.75,0.75,0.5,0.25,0.5,0.5,0.0,0.5,0.25,0.0,0.5,0.75,0.4444444444444444,0.5833333333333334,0.25,0.6590909090909091,K
229,A,0.5,0.5,0.5,0.5,0.0,0.75,0.5,0.75,0.5,0.25,0.5,0.75,0.25,0.75,0.25,0.75,0.25,1.0,0.25,0.75,0.5,1.0,1.0,0.75,0.75,0.25,0.75,0.25,0.5277777777777778,0.6666666666666666,0.85,0.4090909090909091,"V, A"
354,"R, K",1.0,0.25,1.0,1.0,0.75,0.75,0.25,0.75,1.0,0.75,1.0,1.0,0.75,0.75,0.0,0.75,0.25,0.75,0.5,0.0,0.75,0.25,1.0,0.75,0.5,0.75,0.5,1.0,0.4166666666666667,0.9166666666666666,0.65,0.8181818181818182,K
302,"A, R",0.5,0.5,0.5,0.75,0.0,0.75,0.5,0.5,0.0,0.5,0.5,0.0,0.75,0.25,0.5,0.25,0.25,0.25,0.5,0.75,0.25,0.75,0.75,1.0,0.75,1.0,0.0,0.25,0.3888888888888889,0.5,0.8,0.38636363636363635,K
63,R,0.5,1.0,0.75,0.75,0.75,0.25,0.5,0.5,0.75,0.25,0.5,0.75,0.25,0.25,0.75,0.0,0.5,1.0,0.5,0.5,0.5,0.75,0.25,0.25,0.5,0.75,0.0,0.5,0.4722222222222222,0.8333333333333334,0.4,0.5227272727272727,K
419,R,0.75,0.0,1.0,0.25,0.25,0.5,0.25,0.5,0.5,0.75,0.5,0.75,0.5,0.25,0.25,0.25,0.25,1.0,0.75,1.0,0.75,1.0,0.75,0.0,0.5,0.5,0.75,0.25,0.5,0.75,0.55,0.4772727272727273,K
169,R,0.5,0.5,0.75,0.75,0.5,0.75,0.25,0.0,0.5,0.25,0.5,0.0,0.25,0.75,0.5,0.75,0.5,0.75,0.5,1.0,1.0,0.0,0.5,0.5,0.25,0.0,0.5,0.75,0.5833333333333334,0.75,0.4,0.38636363636363635,V
257,K,0.75,0.25,0.0,0.75,0.75,0.5,0.5,0.25,0.5,0.75,0.75,0.75,0.75,0.0,0.75,0.0,0.75,0.5,0.75,0.25,0.75,0.5,0.5,0.0,0.5,0.5,0.75,0.75,0.5,0.4166666666666667,0.4,0.6136363636363636,K
488,"K, R",1.0,0.5,0.25,0.75,0.0,1.0,1.0,0.5,0.75,0.25,1.0,1.0,0.75,0.5,1.0,0.75,0.75,1.0,0.5,0.25,0.0,0.25,0.5,0.5,0.0,1.0,0.5,1.0,0.5277777777777778,0.6666666666666666,0.45,0.75,K
30,K,1.0,0.5,0.5,0.25,0.75,0.75,0.75,0.75,0.25,0.75,0.75,1.0,0.75,1.0,0.5,0.25,0.5,0.0,0.25,0.25,0.25,0.75,0.25,0.75,0.5,1.0,0.25,0.75,0.3888888888888889,0.25,0.6,0.7954545454545454,K
64,"R, A",0.5,0.5,0.0,1.0,0.5,0.75,0.5,0.25,0.5,0.5,0.5,0.5,0.25,0.5,0.5,0.5,0.5,0.75,0.25,0.5,0.75,0.75,0.75,0.75,1.0,0.5,0.75,0.5,0.5,0.5833333333333334,0.8,0.4772727272727273,K
291,"A, K",1.0,0.75,0.25,1.0,0.5,0.75,0.75,0.25,0.75,0.75,0.0,0.5,0.5,0.75,1.0,0.25,0.25,0.5,0.25,0.5,0.25,0.75,0.75,0.0,1.0,0.75,0.0,0.0,0.3888888888888889,0.5833333333333334,0.65,0.5681818181818182,K
589,"A, R",0.5,0.25,0.75,0.0,0.5,0.75,0.75,0.5,0.75,0.75,0.25,0.5,0.5,0.5,0.0,0.5,0.75,0.5,0.25,1.0,0.75,0.75,1.0,1.0,0.75,0.0,0.25,0.5,0.4722222222222222,0.4166666666666667,0.85,0.5,K
516,K,1.0,0.5,0.25,0.0,1.0,0.25,1.0,0.0,0.75,0.75,1.0,1.0,0.5,1.0,0.5,0.5,0.25,0.75,0.25,0.5,0.25,1.0,0.0,0.0,0.5,1.0,0.5,0.75,0.3611111111111111,0.3333333333333333,0.35,0.8863636363636364,K
707,"K, V",0.75,0.75,0.5,0.25,0.5,0.75,0.75,0.5,1.0,1.0,1.0,0.75,0.5,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.5,0.0,0.5,0.5,0.0,1.0,1.0,0.8055555555555556,0.5833333333333334,0.45,0.75,K
212,V,0.75,1.0,0.5,0.0,0.5,0.5,0.25,1.0,0.5,0.0,0.75,0.5,0.25,0.0,1.0,0.75,0.75,0.5,1.0,1.0,1.0,0.25,0.5,0.5,0.5,0.75,0.25,0.5,0.8611111111111112,0.3333333333333333,0.45,0.4318181818181818,V
131,R,0.5,0.5,0.75,1.0,0.25,0.5,0.25,0.25,0.5,1.0,1.0,0.25,0.5,0.0,0.0,0.5,0.25,1.0,0.0,0.5,0.0,0.5,0.75,0.5,0.0,0.75,0.5,0.75,0.2777777777777778,0.9166666666666666,0.45,0.5227272727272727,K
237,K,1.0,0.25,0.0,0.0,1.0,0.5,0.75,0.5,1.0,1.0,0.5,0.75,1.0,0.75,0.5,0.5,0.5,1.0,0.5,0.75,0.5,0.5,0.75,0.25,0.5,0.75,0.5,0.75,0.5,0.3333333333333333,0.5,0.8409090909090909,K
57,"R, A, K",0.75,0.0,0.75,1.0,0.75,0.75,0.75,0.0,0.5,0.75,1.0,0.5,1.0,0.75,0.0,0.5,0.5,0.25,0.5,0.5,0.5,0.75,0.75,0.75,0.75,0.75,0.75,1.0,0.3611111111111111,0.6666666666666666,0.75,0.7727272727272727,K
147,"R, A",1.0,0.5,1.0,0.75,0.75,0.75,0.25,0.25,0.5,0.5,0.75,0.5,0.25,0.75,0.25,0.25,0.25,0.25,0.75,0.5,0.5,1.0,0.75,1.0,0.0,0.5,0.0,0.5,0.3611111111111111,0.6666666666666666,0.7,0.5681818181818182,K
558,"R, A, K",1.0,0.75,0.75,1.0,0.5,0.75,1.0,0.25,1.0,0.75,0.75,0.75,1.0,0.0,0.5,0.5,0.5,0.75,0.25,0.5,0.0,0.75,1.0,0.25,1.0,0.75,0.5,0.75,0.4166666666666667,0.8333333333333334,0.75,0.75,K
706,K,0.75,0.5,0.75,0.25,1.0,0.5,1.0,0.5,1.0,0.75,1.0,1.0,0.75,1.0,0.5,0.75,0.75,0.25,0.25,0.75,0.5,0.5,0.25,0.75,0.25,1.0,0.5,0.75,0.5555555555555556,0.4166666666666667,0.45,0.9090909090909091,K
456,"V, R",0.75,0.75,1.0,0.75,0.25,0.5,0.25,1.0,0.5,0.25,0.25,0.25,0.5,0.5,1.0,1.0,1.0,0.5,1.0,1.0,0.25,0.75,0.75,0.5,0.5,0.75,1.0,0.5,0.8888888888888888,0.75,0.6,0.4318181818181818,V
783,K,1.0,0.5,0.5,0.25,1.0,0.5,1.0,0.5,1.0,1.0,0.75,0.75,0.75,0.25,0.25,0.25,0.25,0.75,0.75,0.0,0.5,0.75,1.0,0.5,0.75,0.5,0.5,1.0,0.3888888888888889,0.5,0.7,0.8181818181818182,K
748,"V, K",1.0,0.75,0.0,0.0,1.0,0.0,1.0,1.0,0.5,1.0,0.25,0.0,0.0,0.5,1.0,1.0,1.0,0.5,1.0,0.5,0.75,0.5,0.5,0.25,0.0,0.75,1.0,0.75,0.8888888888888888,0.16666666666666666,0.25,0.6136363636363636,V
193,K,0.25,0.25,0.5,0.0,0.75,0.75,0.25,0.5,0.25,0.75,1.0,0.5,0.75,1.0,0.5,0.75,0.25,0.25,0.25,0.5,0.5,0.25,0.5,0.5,0.5,0.75,0.0,1.0,0.3888888888888889,0.25,0.5,0.6590909090909091,K
615,"K, A, V",1.0,0.75,0.75,0.25,0.75,0.75,0.75,0.75,0.75,0.75,0.5,0.5,0.5,0.75,0.75,1.0,0.75,0.75,0.75,0.75,0.75,0.75,1.0,1.0,0.75,1.0,1.0,0.75,0.8055555555555556,0.5833333333333334,0.85,0.7272727272727273,K
209,"R, A, K",1.0,0.75,1.0,0.75,0.5,0.5,0.25,0.5,0.75,1.0,0.25,0.75,1.0,1.0,0.5,0.75,0.0,0.75,0.25,0.25,1.0,1.0,0.75,0.75,0.5,0.5,0.5,0.75,0.5,0.8333333333333334,0.7,0.7045454545454546,K
747,"A, R, V",0.25,1.0,0.5,1.0,0.0,0.5,0.5,0.75,0.75,0.25,0.75,0.25,0.75,0.75,0.5,0.75,0.75,0.75,1.0,0.75,1.0,0.5,1.0,1.0,0.75,0.0,0.5,0.5,0.7777777777777778,0.75,0.75,0.4318181818181818,V
628,V,0.75,0.5,0.5,0.75,0.5,0.25,0.0,0.5,0.25,0.75,0.0,0.25,0.25,0.0,1.0,1.0,0.75,0.5,0.75,1.0,1.0,0.5,0.25,0.0,0.75,1.0,1.0,0.5,0.8333333333333334,0.5833333333333334,0.35,0.38636363636363635,V
260,"A, K, R",0.5,0.5,1.0,1.0,0.5,0.75,0.75,0.5,0.75,1.0,0.75,1.0,0.75,0.5,0.5,0.25,0.75,0.25,0.5,0.25,0.5,1.0,1.0,1.0,0.0,1.0,0.25,1.0,0.4444444444444444,0.75,0.75,0.7727272727272727,K
333,R,0.5,0.75,1.0,0.75,0.5,0.25,0.5,0.25,0.5,0.5,0.25,0.0,0.5,0.5,0.5,0.5,0.5,0.75,0.75,0.25,0.5,0.5,0.5,0.25,0.0,0.0,0.25,0.5,0.4722222222222222,0.8333333333333334,0.3,0.38636363636363635,V
639,"R, A",0.5,0.5,0.75,0.25,0.5,1.0,0.0,0.5,0.5,0.25,0.75,0.75,0.5,0.25,0.5,0.25,0.5,1.0,0.5,0.5,0.75,0.75,0.5,1.0,1.0,1.0,0.5,0.5,0.5,0.6666666666666666,0.85,0.5,K
279,A,0.5,0.25,0.5,0.25,0.0,0.5,0.25,0.25,0.25,0.0,0.5,0.5,0.5,1.0,0.5,0.25,0.5,0.25,0.5,0.5,0.5,1.0,0.75,1.0,0.75,0.5,0.75,0.5,0.4444444444444444,0.3333333333333333,0.8,0.4090909090909091,V
79,K,0.75,0.5,0.25,0.5,1.0,0.5,1.0,0.25,0.75,0.5,1.0,0.0,1.0,0.75,0.5,0.0,0.25,0.75,0.25,0.5,0.5,0.25,1.0,0.25,0.25,1.0,0.5,1.0,0.3611111111111111,0.5,0.45,0.7954545454545454,K
412,"K, R",1.0,0.5,0.75,0.75,1.0,0.25,0.25,0.25,0.5,1.0,0.75,0.25,0.75,0.75,0.5,0.5,0.0,0.75,0.25,0.25,0.25,0.0,0.5,0.5,0.5,1.0,0.25,0.75,0.3055555555555556,0.75,0.35,0.7272727272727273,K
351,"V, R",0.25,0.75,0.5,1.0,0.25,0.5,0.5,0.75,0.5,0.0,0.25,0.75,0.0,0.0,0.75,1.0,1.0,0.75,1.0,1.0,1.0,0.5,0.25,0.75,0.5,0.5,1.0,0.0,0.9166666666666666,0.75,0.5,0.2727272727272727,V
536,R,0.25,0.75,1.0,0.5,0.5,0.25,0.0,0.25,1.0,0.25,0.75,0.5,0.5,0.25,0.5,0.5,0.75,1.0,0.5,1.0,0.0,0.25,0.75,0.5,0.5,0.0,0.5,0.5,0.5277777777777778,0.8333333333333334,0.45,0.4090909090909091,V
387,"R, A",0.5,0.5,0.75,1.0,1.0,0.75,1.0,0.75,0.5,0.75,0.0,0.5,0.5,0.25,0.5,0.0,0.0,1.0,0.5,0.0,1.0,1.0,0.75,1.0,0.5,0.5,0.75,0.75,0.4444444444444444,0.9166666666666666,0.8,0.5681818181818182,K
658,"K, V, R",0.75,0.75,0.0,0.75,0.75,0.5,0.75,1.0,0.25,0.75,0.75,0.75,1.0,0.75,0.75,1.0,0.0,1.0,0.75,0.75,0.5,0.75,0.0,0.5,0.25,0.75,1.0,0.5,0.7222222222222222,0.5833333333333334,0.4,0.7045454545454546,K
649,V,0.5,0.0,0.5,0.25,0.0,0.5,0.5,0.5,0.5,0.5,0.25,0.5,0.25,0.0,0.75,0.5,0.75,0.75,1.0,0.75,0.75,0.5,0.5,0.25,0.5,0.25,0.5,0.5,0.6111111111111112,0.5,0.45,0.3409090909090909,V
